"","stimlen","1","2","3","4","5","6","7","8","9"
"1",4,0.947368421052632,0.982456140350877,0.929824561403509,NA,NA,NA,NA,NA,NA
"2",5,0.905263157894737,0.936842105263158,0.926315789473684,0.884210526315789,NA,NA,NA,NA,NA
"3",6,0.914529914529915,0.888888888888889,0.897435897435897,0.957264957264957,0.854700854700855,NA,NA,NA,NA
"4",7,0.858407079646018,0.964601769911504,0.910714285714286,0.855855855855856,0.973214285714286,0.911504424778761,NA,NA,NA
"5",8,0.842105263157895,0.92,0.933333333333333,0.918918918918919,0.919463087248322,0.940397350993378,0.913907284768212,NA,NA
"6",9,0.877777777777778,0.920454545454545,0.875,0.933333333333333,0.888888888888889,0.888888888888889,0.933333333333333,0.9,NA
"7",10,0.882352941176471,0.903614457831325,0.831325301204819,0.878048780487805,0.964285714285714,0.882352941176471,0.880952380952381,0.975609756097561,0.880952380952381
