"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumPres","CumErr","I(pos^2)","pos","stimlen"
"preserved ~ CumErr",638.204048979631,0,1,1,0.239622395599627,2.34685508061464,NA,-1.00614244524684,NA,NA,NA
"preserved ~ CumPres",741.002789279754,102.798740300124,4.75923522729912e-23,4.75923522729912e-23,0.069980981759999,1.14095707311642,0.385049128781478,NA,NA,NA,NA
"preserved ~ stimlen",749.366200664704,111.162151685073,7.26851118935884e-25,7.26851118935884e-25,0.0507862787629275,3.78145404112281,NA,NA,NA,NA,-0.283738136198537
"preserved ~ (I(pos^2) + pos)",768.041866679454,129.837817699823,6.3984696649139e-29,6.3984696649139e-29,0.026493413949171,1.20790094782981,NA,NA,-0.0624566192713893,0.448612052816503,NA
"preserved ~ pos",776.00314254778,137.799093568149,1.19483249707483e-30,1.19483249707483e-30,0.00587984318234495,2.02798538970953,NA,NA,NA,-0.0805869217936385,NA
"preserved ~ 1",777.125546649291,138.92149766966,6.81679246371737e-31,6.81679246371737e-31,-3.96474383618239e-16,1.74027049926999,NA,NA,NA,NA,NA
