"model","deviance","deviance_explained","percent_explained","percent_of_explained_deviance","increment_in_explained"
"CumPres + pos + log_freq",2275.71189645397,94.4022289663872,3.98302461277658,100,15.107354603467
"CumPres + pos",2289.9735759375,80.1405494828582,3.38129496058105,84.892645396533,34.5718033493234
"CumPres",2322.61012889314,47.5039965272208,2.00429152409678,50.3208420472096,50.3208420472096
"null",2370.11412542036,0,0,NA,0
