"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumPres","CumErr","I(pos^2)","pos","stimlen"
"preserved ~ CumErr",1126.62560800187,0,1,1,0.137120475573099,3.48195736065505,NA,-1.68330352286106,NA,NA,NA
"preserved ~ (I(pos^2) + pos)",1238.05254556414,111.426937562274,6.36719192133233e-25,6.36719192133233e-25,0.0458101871303435,5.1858473598553,NA,NA,0.0580525607335013,-0.779222591788364,NA
"preserved ~ pos",1249.91453388187,123.288925880003,1.69102452123566e-27,1.69102452123566e-27,0.0349253109840388,4.10463582402578,NA,NA,NA,-0.220346252151366,NA
"preserved ~ stimlen",1273.64481359858,147.019205596711,1.18900898857122e-32,1.18900898857122e-32,0.0101279580599526,4.44088681431444,NA,NA,NA,NA,-0.164576314536291
"preserved ~ CumPres",1278.57035331376,151.944745311893,1.01301943721583e-33,1.01301943721583e-33,0.00726475466270753,3.44459653194587,-0.127640249566239,NA,NA,NA,NA
"preserved ~ 1",1283.33092128828,156.705313286413,9.37289123466108e-35,9.37289123466108e-35,7.84781585851342e-16,3.14728883382508,NA,NA,NA,NA,NA
