"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumErr","I(pos^2)","pos","log_freq","stimlen"
"preserved ~ CumErr + I(pos^2) + pos + log_freq",2198.34030803395,0,1,0.744484545503842,0.105079104251847,2.69643968134801,-0.943425084850991,0.018134283272136,-0.0653960893691927,0.123882922852404,NA
"preserved ~ CumErr + I(pos^2) + pos + stimlen + log_freq",2200.48184714868,2.14153911473431,0.342744654229082,0.25516809812761,0.105279556977495,2.51529922725323,-0.94408345089337,0.0169267490086985,-0.0614674454874689,0.128970180417928,0.0247014561415176
"preserved ~ CumErr + I(pos^2) + pos",2214.49228476889,16.1519767349382,0.000310915816951857,0.000231472020673359,0.0964336013339183,2.70125602755155,-0.953049763568728,0.0165015747876514,-0.0651064792033434,NA,NA
"preserved ~ CumErr + I(pos^2) + pos + stimlen",2215.87601739389,17.5357093599441,0.000155657157123475,0.000115884347875491,0.0965388718914209,2.82621423267088,-0.952364510365965,0.0173994305676453,-0.0678073742585204,NA,-0.0171268229086613
"preserved ~ 1",2394.87897564589,196.538667611944,2.09976449409567e-43,1.56324221505192e-43,2.62022787284737e-16,2.4129426992999,NA,NA,NA,NA,NA
