"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumPres","CumErr","I(pos^2)","pos","stimlen"
"preserved ~ CumErr",1293.991310356,0,1,1,0.194604892818633,3.6171408117286,NA,-1.60137882974338,NA,NA,NA
"preserved ~ (I(pos^2) + pos)",1506.88595147531,212.894641119311,5.89543787962025e-47,5.89543787962025e-47,0.0446536271326017,5.2363820975045,NA,NA,0.0552978825231432,-0.765331093313779,NA
"preserved ~ pos",1518.64166191734,224.650351561349,1.65118593138804e-49,1.65118593138804e-49,0.0356040402832245,4.18198504307719,NA,NA,NA,-0.229719436432283,NA
"preserved ~ stimlen",1545.79929060336,251.807980247366,2.09214528353859e-55,2.09214528353859e-55,0.0116097748816928,4.60037634343312,NA,NA,NA,NA,-0.179219789820663
"preserved ~ CumPres",1559.03231456118,265.04100420518,2.79947889537135e-58,2.79947889537135e-58,0.0025621077233978,3.37130981261045,-0.0643792827505197,NA,NA,NA,NA
"preserved ~ 1",1559.22583791433,265.234527558332,2.54128946217841e-58,2.54128946217841e-58,0,3.18630567488538,NA,NA,NA,NA,NA
