"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumPres","CumErr","I(pos^2)","pos","stimlen"
"preserved ~ CumErr",1507.20793046193,0,1,1,0.102607030761711,3.13382818462338,NA,-1.16781715633939,NA,NA,NA
"preserved ~ CumPres",1582.53159196668,75.3236615047533,4.40225024064182e-17,4.40225024064182e-17,0.0505734582646745,2.15115596475911,0.387184416336742,NA,NA,NA,NA
"preserved ~ pos",1641.81019951434,134.602269052404,5.90865522732956e-30,5.90865522732956e-30,0.00906692617602836,2.36807520569136,NA,NA,NA,0.113320445151598,NA
"preserved ~ (I(pos^2) + pos)",1643.92970250015,136.721772038216,2.04759671383443e-30,2.04759671383443e-30,0.00956669402307715,2.22915919721966,NA,NA,-0.0120661290266572,0.211173470252001,NA
"preserved ~ stimlen",1648.24841579756,141.04048533563,2.36291308288704e-31,2.36291308288704e-31,0.00284759567867408,3.39843206401704,NA,NA,NA,NA,-0.0804020022216224
"preserved ~ 1",1651.5952506019,144.387320139971,4.43293949023297e-32,4.43293949023297e-32,-6.2856338637507e-16,2.77554145526773,NA,NA,NA,NA,NA
