"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumPres","CumErr","I(pos^2)","pos","stimlen"
"preserved ~ CumErr",1908.77434473263,0,1,1,0.133628672320898,3.15601152274077,NA,-1.04833953761032,NA,NA,NA
"preserved ~ CumPres",2052.82303013634,144.048685403712,5.25079909689536e-32,5.25079909689536e-32,0.0561714111891358,2.02601058093463,0.335798134441252,NA,NA,NA,NA
"preserved ~ stimlen",2142.84267017112,234.068325438488,1.48836324584795e-51,1.48836324584795e-51,0.00588812566238751,3.62382246902528,NA,NA,NA,NA,-0.11617247092023
"preserved ~ pos",2144.56653680884,235.792192076217,6.28602425901916e-52,6.28602425901916e-52,0.00609299601710433,2.37411200118685,NA,NA,NA,0.094295706666023,NA
"preserved ~ (I(pos^2) + pos)",2146.72877896382,237.954434231189,2.13231388290828e-52,2.13231388290828e-52,0.00611505885547966,2.34227763961702,NA,NA,-0.00259961421900864,0.115622735998301,NA
"preserved ~ 1",2153.84032143077,245.065976698146,6.08974782370355e-54,6.08974782370355e-54,6.10764310088439e-16,2.71775312730104,NA,NA,NA,NA,NA
