"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","stimlen","pos","stimlen:pos","I(pos^2)","stimlen:I(pos^2)"
"preserved ~ stimlen * (I(pos^2) + pos)",1883.65040315636,0,1,0.866148857690191,0.0388598657206669,0.885247800731299,0.172697942187439,1.92736150688397,-0.228878467840208,-0.199564997204658,0.0266414587061162
"preserved ~ stimlen + I(pos^2) + pos",1888.78520290725,5.13479975088171,0.0767348063145223,0.0664637648344016,0.0334642066680257,3.67801324355318,-0.181069406703084,0.0828441828680842,NA,0.0187031049523573,NA
"preserved ~ stimlen + pos",1889.66856059294,6.01815743657176,0.0493371112075905,0.0427332825141884,0.0325987041917598,3.43153624405482,-0.175027196101789,0.226880620410243,NA,NA,NA
"preserved ~ stimlen * pos",1890.76871803121,7.11831487484574,0.0284627963009891,0.0246530185027703,0.0334041133936998,2.8520733188678,-0.105602229154091,0.451844484031724,-0.0262772262534535,NA,NA
"preserved ~ pos",1911.77730732823,28.1269041718654,7.80405573843334e-07,6.75947396319462e-07,0.0205406641284292,2.22412533662831,NA,0.184706634595907,NA,NA,NA
"preserved ~ I(pos^2) + pos",1912.82406509959,29.1736619432286,4.62402102987938e-07,4.00509053296545e-07,0.0207399719458438,2.32062558838248,NA,0.115694534166749,NA,0.00892410793230028,NA
"preserved ~ stimlen",1937.38234904139,53.7319458850282,2.14909790154553e-12,1.86143869248805e-12,0.00307919231249452,3.52452797697596,-0.0852999613648808,NA,NA,NA,NA
"preserved ~ 1",1942.59081352448,58.9404103681193,1.5894706318654e-13,1.37671817212232e-13,-6.6246656969647e-16,2.86286511030395,NA,NA,NA,NA,NA
