"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","stimlen","pos","stimlen:pos","I(pos^2)","stimlen:I(pos^2)"
"preserved ~ stimlen * (I(pos^2) + pos)",2117.0683492631,0,1,0.70883110495459,0.0234435360169822,1.05713171089361,0.142738204496511,1.89039291729219,-0.215824228170806,-0.22158921388978,0.0267130821407918
"preserved ~ stimlen + pos",2120.22017743515,3.15182817205141,0.206818416426605,0.146599326640629,0.0185795223922688,3.58921451051545,-0.177725199984944,0.140680483823775,NA,NA,NA
"preserved ~ stimlen + I(pos^2) + pos",2121.36713532134,4.29878605824524,0.11655488172646,0.0826177256020182,0.0187278481997766,3.69241042912789,-0.180505263024719,0.0853453913555819,NA,0.00679954926722269,NA
"preserved ~ stimlen * pos",2121.94296001062,4.87461074752491,0.0873960341015678,0.0619490274208633,0.0189657891850837,3.18079084895682,-0.129125376118684,0.287140396702373,-0.0169722687139296,NA,NA
"preserved ~ stimlen",2142.84267017112,25.7743209080181,2.5303309487197e-06,1.79357728228178e-06,0.00588812566238751,3.62382246902528,-0.11617247092023,NA,NA,NA,NA
"preserved ~ pos",2144.56653680884,27.4981875457474,1.06867203092866e-06,7.57507976517228e-07,0.00609299601710433,2.37411200118685,NA,0.094295706666023,NA,NA,NA
"preserved ~ I(pos^2) + pos",2146.72877896382,29.6604297007198,3.6250961083318e-07,2.56958088003541e-07,0.00611505885547966,2.34227763961702,NA,0.115622735998301,NA,-0.00259961421900864,NA
"preserved ~ 1",2153.84032143077,36.7719721676763,1.0353035410678e-08,7.33855352978491e-09,6.10764310088439e-16,2.71775312730104,NA,NA,NA,NA,NA
