"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumPres","CumErr","I(pos^2)","pos","stimlen"
"preserved ~ CumErr",1208.14450324408,0,1,1,0.137805601924325,3.31054246039244,NA,-1.18237179674185,NA,NA,NA
"preserved ~ stimlen",1345.81219529684,137.667692052761,1.27597011453906e-30,1.27597011453906e-30,0.0208187576682005,4.79415719506983,NA,NA,NA,NA,-0.23199937292286
"preserved ~ CumPres",1356.81417455159,148.669671307512,5.20944026392996e-33,5.20944026392996e-33,0.0124275181020386,2.62065068672275,0.180274678634665,NA,NA,NA,NA
"preserved ~ 1",1369.17622237788,161.031719133804,1.07747321895568e-35,1.07747321895568e-35,0,2.95564090613632,NA,NA,NA,NA,NA
"preserved ~ pos",1369.29697244426,161.15246920018,1.01434557890058e-35,1.01434557890058e-35,0.00146822889111468,3.13076223348265,NA,NA,NA,-0.0446758895020044,NA
"preserved ~ (I(pos^2) + pos)",1370.96413144117,162.819628197095,4.40724267098979e-36,4.40724267098979e-36,0.00197274559265589,2.97361026817764,NA,NA,-0.0112094511303187,0.0538363705032208,NA
