"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumPres","CumErr","I(pos^2)","pos","stimlen"
"preserved ~ CumErr",1526.55460862169,0,1,1,0.140560948408811,3.33843219712094,NA,-1.07570613303848,NA,NA,NA
"preserved ~ CumPres",1705.08682862405,178.532220002356,1.70695080800269e-39,1.70695080800269e-39,0.0233403356336708,2.46325018567008,0.208114653074146,NA,NA,NA,NA
"preserved ~ stimlen",1711.08786327838,184.533254656691,8.49401233770573e-41,8.49401233770573e-41,0.0171872819376734,4.60144456274584,NA,NA,NA,NA,-0.210263681449034
"preserved ~ 1",1735.61476197417,209.060153352477,4.01018590858738e-46,4.01018590858738e-46,0,2.93821039001062,NA,NA,NA,NA,NA
"preserved ~ (I(pos^2) + pos)",1737.30442625187,210.749817630178,1.72289404753025e-46,1.72289404753025e-46,0.0022478396981831,2.61882164913298,NA,NA,-0.0244346782520644,0.207796533658149,NA
"preserved ~ pos",1737.55976976636,211.005161144673,1.51639181256847e-46,1.51639181256847e-46,1.56630456351019e-05,2.95658430848902,NA,NA,NA,-0.00479236792404815,NA
