"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumErr","I(pos^2)","pos","log_freq","stimlen"
"preserved ~ CumErr + I(pos^2) + pos + stimlen",2066.69127055761,0,1,0.383439908141057,0.429586632686515,5.10295949373542,-1.77888946021615,0.0830512863259784,-0.806889625295168,NA,-0.0886931033430972
"preserved ~ CumErr + I(pos^2) + pos + stimlen + log_freq",2067.85144673288,1.16017617526995,0.559849048614647,0.214668467773658,0.429950348898463,5.02319621284641,-1.77779960785816,0.0828177406365934,-0.804837143493067,0.0333519678046908,-0.0785474809096987
"preserved ~ CumErr + I(pos^2) + pos",2067.86834262334,1.17707206572277,0.555139395970435,0.212862598996385,0.427906530733075,4.45155376907608,-1.78144433377137,0.0781499886530735,-0.791589750092071,NA,NA
"preserved ~ CumErr + I(pos^2) + pos + log_freq",2068.10583523785,1.41456468023671,0.492982136380446,0.1890290250889,0.42871369454151,4.44260928103452,-1.77949156126013,0.0786176908779937,-0.790853830937422,0.0482196473726678,NA
"preserved ~ 1",3172.64374333365,1105.95247277604,7.0060287160349e-241,2.68639100731003e-241,2.25090586098231e-16,2.05196848292986,NA,NA,NA,NA,NA
