"","stimlen","1","2","3","4","5","6","7","8","9"
"1",4,0.958333333333333,0.875,0.791666666666667,NA,NA,NA,NA,NA,NA
"2",5,0.830508474576271,0.771186440677966,0.728813559322034,0.703389830508475,NA,NA,NA,NA,NA
"3",6,0.880434782608696,0.742753623188406,0.847826086956522,0.710144927536232,0.630434782608696,NA,NA,NA,NA
"4",7,0.878787878787879,0.863636363636364,0.742424242424242,0.681818181818182,0.681818181818182,0.560606060606061,NA,NA,NA
"5",8,0.793103448275862,0.85632183908046,0.729885057471264,0.666666666666667,0.614942528735632,0.563218390804598,0.545977011494253,NA,NA
"6",9,1,0.78125,0.6875,0.40625,0.65625,0.4375,0.4375,0.625,NA
"7",10,0.875,0.65,0.9,0.425,0.125,0.2375,0.475,0.2625,0.2375
