"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumErr","I(pos^2)","pos","log_freq","stimlen"
"preserved ~ CumErr + I(pos^2) + pos + stimlen",1069.38065217341,0,1,0.598186314364376,0.267988853232124,2.90539674255795,-1.02503922240906,0.0650226153969996,-0.483717628305074,NA,-0.092241601657038
"preserved ~ CumErr + I(pos^2) + pos + stimlen + log_freq",1071.53512223425,2.15447006084423,0.340535796252911,0.203703852869667,0.269584668964718,2.79096109256637,-1.01965772500115,0.0647046664598483,-0.483686295282175,0.060973100195605,-0.0745208158334688
"preserved ~ CumErr + I(pos^2) + pos",1072.57378088144,3.19312870803651,0.202591355880458,0.121187376496213,0.264596517585797,2.3070757266493,-1.02878896083878,0.0569979084888794,-0.454138276667087,NA,NA
"preserved ~ CumErr + I(pos^2) + pos + log_freq",1073.48286100323,4.10220882982526,0.128592805322671,0.0769224562697443,0.267535902346007,2.30717208629301,-1.02083596357473,0.0585732069906975,-0.461224410451846,0.0794658991722693,NA
"preserved ~ 1",1329.98045042554,260.599798252129,2.57912752876363e-57,1.54279879070682e-57,-3.34361308712983e-16,0.948695282828906,NA,NA,NA,NA,NA
