"","stimlen","1","2","3","4","5","6","7","8","9"
"1",4,0.983606557377049,0.959016393442623,0.959016393442623,NA,NA,NA,NA,NA,NA
"2",5,0.978494623655914,0.967741935483871,0.924731182795699,0.881720430107527,NA,NA,NA,NA,NA
"3",6,0.987394957983193,0.936974789915966,0.911764705882353,0.88515406162465,0.76750700280112,NA,NA,NA,NA
"4",7,0.97787610619469,0.955752212389381,0.933628318584071,0.853982300884956,0.858407079646018,0.738938053097345,NA,NA,NA
"5",8,0.963963963963964,0.894707207207207,0.837837837837838,0.800112612612613,0.702702702702703,0.680743243243243,0.582207207207207,NA,NA
"6",9,0.946808510638298,0.913120567375887,0.865248226950355,0.829787234042553,0.783687943262411,0.712765957446808,0.643617021276596,0.592198581560284,NA
"7",10,0.934939759036145,0.895983935742972,0.916465863453815,0.743975903614458,0.728915662650602,0.66566265060241,0.632530120481928,0.598192771084337,0.545180722891566
