"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","stimlen","pos","stimlen:pos","I(pos^2)","stimlen:I(pos^2)"
"preserved ~ stimlen * (I(pos^2) + pos)",2569.82212760401,0,1,0.605509419186151,0.0712212245229769,5.49458904809129,-0.237110405548829,-0.250190322494792,-0.0357768765825415,-0.0406723758305043,0.0095836333539465
"preserved ~ stimlen + I(pos^2) + pos",2570.69259993701,0.87047233299154,0.647111822898823,0.391832304031958,0.0691354473858834,5.55316744610576,-0.218019775321399,-0.684884300011879,NA,0.0576977427258831,NA
"preserved ~ stimlen * pos",2580.67954310401,10.8574154999947,0.00438876351949631,0.00265743764963558,0.0649265873727733,6.7608668902953,-0.464532405751364,-0.832508901249804,0.0763689446903824,NA,NA
"preserved ~ stimlen + pos",2596.82624779442,27.0041201904055,1.36813768732023e-06,8.28420256415956e-07,0.0564002399570452,4.38172070120384,-0.186923420512259,-0.165537345910199,NA,NA,NA
"preserved ~ I(pos^2) + pos",2605.52299615638,35.7008685523656,1.76870292598221e-08,1.07096628142434e-08,0.0510811933027139,3.90601271255506,NA,-0.646151240354692,NA,0.0463614046746728,NA
"preserved ~ pos",2622.38405275866,52.5619251546509,3.85765134560846e-12,2.33584422570206e-12,0.0426261952565429,3.13500716990729,NA,-0.222143624150549,NA,NA,NA
"preserved ~ stimlen",2642.56568078948,72.7435531854653,1.59933016573314e-16,9.68409479739966e-17,0.0349640842814767,4.33937325964471,-0.265063694835052,NA,NA,NA,NA
"preserved ~ 1",2712.10650428776,142.28437668375,1.26864517656698e-31,7.68176604016386e-32,-9.98829674503198e-16,2.24958509649717,NA,NA,NA,NA,NA
