"model","deviance","deviance_explained","percent_explained","percent_of_explained_deviance","increment_in_explained"
"CumErr + I(pos^2) + pos + stimlen",962.043419573718,210.673626429299,17.9645744169354,100,1.39649042517597
"CumErr + I(pos^2) + pos",964.985456595174,207.731589407843,17.7137008552793,98.603509574824,3.78399490385773
"CumErr + I(pos^2)",972.957335883031,199.759710119986,17.0339222748428,94.8195146709663,0.135500357392189
"CumErr",973.242799399774,199.474246603243,17.0095802123038,94.6840143135741,94.6840143135741
"null",1172.71704600302,0,0,NA,0
