Model,AIC,DeltaAIC,AICexp,AICwt,NagR2,(Intercept),CumPres,CumErr,I(pos^2),pos,stimlen
preserved ~ CumErr,4434.267572,0,1,1,0.178161964,1.468912804,NA,-0.769773504,NA,NA,NA
preserved ~ (I(pos^2) + pos),4489.541194,55.27362217,9.94E-13,9.94E-13,0.177573918,3.049502874,NA,NA,0.03132127,-0.667868009,NA
preserved ~ pos,4505.568526,71.30095413,3.29E-16,3.29E-16,0.17261687,2.513621506,NA,NA,NA,-0.378746928,NA
preserved ~ CumPres,4849.529121,415.261549,6.72E-91,6.72E-91,0.066041624,1.606822549,-0.278499367,NA,NA,NA,NA
preserved ~ stimlen,4879.791076,445.523504,1.80E-97,1.80E-97,0.047875702,2.86786479,NA,NA,NA,NA,-0.247244563
preserved ~ 1,5023.545203,589.277631,1.10E-128,1.10E-128,-3.34E-16,0.941063228,NA,NA,NA,NA,NA
