"model","deviance","deviance_explained","percent_explained","percent_of_explained_deviance","increment_in_explained"
"CumErr + CumPres + log_freq",1605.64153907723,104.687277247354,6.12088601023059,100,11.4676204256315
"CumErr + CumPres",1617.64667866588,92.6821376586988,5.41896603589176,88.5323795743685,28.5701135363247
"CumErr",1647.55595263354,62.7728636910429,3.67022195333987,59.9622660380438,59.9622660380438
"null",1710.32881632458,0,0,NA,0
