"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumErr","CumPres","log_freq","stimlen"
"preserved ~ CumErr + CumPres + log_freq",1613.64153907723,0,1,0.605931853701083,0.0730331118535327,2.72775141209663,-0.942402712432449,0.216850333906215,0.130375494016561,NA
"preserved ~ CumErr + CumPres + stimlen + log_freq",1614.57594156877,0.934402491538549,0.626753946139765,0.379770180398937,0.0737675862225297,3.06584390907451,-0.935762721602279,0.228638134299766,0.119028733386186,-0.0481572062608501
"preserved ~ CumErr + CumPres + stimlen",1621.80526434431,8.16372526707642,0.0168760025513449,0.0102257075090006,0.0674002575933689,3.34506151349159,-0.967513617023538,0.229719638592411,NA,-0.0872079376770241
"preserved ~ CumErr + CumPres",1623.64667866588,10.0051395886546,0.00672065409023564,0.00407225839098025,0.0647461092372532,2.73564017719525,-0.986412348432312,0.205792791560091,NA,NA
"preserved ~ 1",1712.32881632458,98.6872772473546,3.71817673149441e-22,2.25296171930264e-22,-6.88019663474909e-16,2.97089361343918,NA,NA,NA,NA
