Name,AIC
***preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
preserved ~ stimlen,5463.506755
Random average,5463.506755
Random SD,0
