"","stimlen","1","2","3","4","5","6","7","8","9"
"1",4,0.590909090909091,0.796969696969697,0.603030303030303,NA,NA,NA,NA,NA,NA
"2",5,0.607017543859649,0.722368421052632,0.590789473684211,0.520614035087719,NA,NA,NA,NA,NA
"3",6,0.553398058252427,0.563106796116505,0.47411003236246,0.597087378640777,0.323624595469256,NA,NA,NA,NA
"4",7,0.482242990654206,0.458255451713396,0.393613707165109,0.493769470404984,0.548442367601246,0.422741433021807,NA,NA,NA
"5",8,0.541666666666667,0.510450680272109,0.416581632653061,0.39312925170068,0.489277210884354,0.535569727891156,0.37844387755102,NA,NA
"6",9,0.489015151515152,0.414745670995671,0.254734848484848,0.313636363636364,0.384280303030303,0.411904761904762,0.488284632034632,0.363474025974026,NA
"7",10,0.460240963855422,0.42681200994454,0.267202141900937,0.31677184930197,0.291164658634538,0.31451520367183,0.337894434882387,0.467699368904188,0.427567412507172
