"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumErr","I(pos^2)","pos","log_freq","stimlen"
"preserved ~ CumErr + I(pos^2) + pos + log_freq",1112.39679358163,0,1,0.620695831752877,0.205871554990512,5.41427356358694,-1.66814360091396,0.0747582594300446,-0.790748267107453,0.112515270290477,NA
"preserved ~ CumErr + I(pos^2) + pos + stimlen + log_freq",1114.14719649787,1.75040291624032,0.416778047898341,0.258692397096601,0.206074825082268,5.17971182148989,-1.6734046148064,0.0733472409065623,-0.787643123243383,0.117460628946189,0.0327521323907125
"preserved ~ CumErr + I(pos^2) + pos",1116.29988436557,3.90309078394193,0.142054372183178,0.0881725566963708,0.201060755519073,5.41165945719128,-1.66924269479122,0.0731740781271726,-0.788032187790681,NA,NA
"preserved ~ CumErr + I(pos^2) + pos + stimlen",1118.29973987041,5.90294628878496,0.0522626587688544,0.0324392144541509,0.201060873356298,5.41709918604047,-1.66911651915897,0.0732088723829366,-0.788100130573532,NA,-0.000765592535464489
"preserved ~ 1",1350.18330446576,237.786510884131,2.3190773059685e-52,1.43944161732734e-52,0,3.30293412787484,NA,NA,NA,NA,NA
