"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumErr","CumPres","log_freq","stimlen"
"preserved ~ CumErr + CumPres + log_freq",2040.4668212054,0,1,0.662378962107883,0.0858245607524583,2.55580468290783,-0.858500444477554,0.0945110249925118,0.112273378229304,NA
"preserved ~ CumErr + CumPres + stimlen + log_freq",2041.84876788694,1.38194668154233,0.501088102145766,0.331910217023922,0.0861786559732794,2.33159265131405,-0.867841927339707,0.0859130661308803,0.119354822416201,0.0324495075002324
"preserved ~ CumErr + CumPres",2050.60805361148,10.1412324060777,0.00627855008691086,0.00415877949011037,0.078857558810375,2.57159935872871,-0.883800467210945,0.08234014765219,NA,NA
"preserved ~ CumErr + CumPres + stimlen",2052.57935472524,12.1125335198419,0.00234313205411294,0.00155204137808504,0.0788740518989392,2.61745088563493,-0.881473022030738,0.0843247912178365,NA,-0.00669284239192858
"preserved ~ 1",2181.53533191361,141.068510708212,2.33003322867353e-31,1.54336499168565e-31,2.65375121013554e-16,2.48625417727877,NA,NA,NA,NA
