"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumPres","CumErr","I(pos^2)","pos","stimlen"
"preserved ~ CumErr",1313.55019028445,0,1,1,0.335186159356321,3.4311288375424,NA,-2.337889468003,NA,NA,NA
"preserved ~ (I(pos^2) + pos)",1732.58194986015,419.031759575701,1.01955236651008e-91,1.01955236651008e-91,0.101264683860619,4.858779720421,NA,NA,0.0180911161422131,-0.555583550492194,NA
"preserved ~ pos",1732.79813913231,419.247948847861,9.1509173539276e-92,9.1509173539276e-92,0.100144724076637,4.47094418434993,NA,NA,NA,-0.371308458662679,NA
"preserved ~ stimlen",1837.73338066217,524.183190377728,1.49646462936363e-114,1.49646462936363e-114,0.0266559158331129,4.82620941361886,NA,NA,NA,NA,-0.259103036254988
"preserved ~ CumPres",1857.58528036244,544.035090077994,7.31612654423302e-119,7.31612654423302e-119,0.0142800462594428,3.20386104140925,-0.142587625332463,NA,NA,NA,NA
"preserved ~ 1",1873.23401645441,559.68382616996,2.92550834952737e-122,2.92550834952737e-122,6.35776134692278e-16,2.78219904667577,NA,NA,NA,NA,NA
