"model","deviance","deviance_explained","percent_explained","percent_of_explained_deviance","increment_in_explained"
"CumErr + log_freq + pos + I(pos^2)",1177.93512120148,539.292900120096,31.4048509239359,100,0.558379672028252
"CumErr + log_freq + pos",1180.94642312844,536.281598193134,31.2294926203459,99.4416203279717,3.28957936507391
"CumErr + log_freq",1198.6868910881,518.541130233475,30.1964051247199,96.1520409628978,3.87654894786057
"CumErr",1219.5928443336,497.635176987983,28.9789807066509,92.2754920150373,92.2754920150373
"null",1717.22802132158,0,0,NA,0
