"model","deviance","deviance_explained","percent_explained","percent_of_explained_deviance","increment_in_explained"
"stimlen + pos + I(pos^2) + log_freq",4787.00699279801,135.042503991359,2.74362344546609,100,5.0557658081371
"stimlen + pos + I(pos^2)",4793.83442554126,128.215071248112,2.60491226940618,94.9442341918629,14.7714635440349
"stimlen + pos",4813.7821797873,108.267317002076,2.19963893237357,80.172770647828,1.89937480414837
"stimlen",4816.347143083,105.702353706373,2.14752723992968,78.2733958436797,78.2733958436797
"null",4922.04949678937,0,0,NA,0
