"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","stimlen","pos","stimlen:pos","I(pos^2)","stimlen:I(pos^2)"
"preserved ~ stimlen + I(pos^2) + pos",4801.83442554126,0,1,0.558808353412031,0.0471421643453065,1.95995829809874,-0.21162944110472,-0.296217643467304,NA,0.0319065491394335,NA
"preserved ~ stimlen * (I(pos^2) + pos)",4802.31137544922,0.476949907953895,0.787828419978808,0.440245102139559,0.0484137845003847,1.09774556263485,-0.109555217166352,0.319259188964191,-0.0709556216162892,-0.0529852964940954,0.00955979173178004
"preserved ~ stimlen * pos",4814.87712166642,13.042696125156,0.00147168384261259,0.00082238922483343,0.0424235635031685,2.14330008686554,-0.283311954341306,-0.269511994837116,0.0286418216764963,NA,NA
"preserved ~ stimlen + pos",4819.7821797873,17.9477542460354,0.000126676099997855,7.07876628564592e-05,0.0399184599462415,1.40438446831603,-0.192950261086326,-0.0275327691392022,NA,NA,NA
"preserved ~ stimlen",4820.347143083,18.5127175417392,9.55024390637082e-05,5.33675607200236e-05,0.0389866761828388,1.40185578287309,-0.206223994115706,NA,NA,NA,NA
"preserved ~ I(pos^2) + pos",4891.08183054993,89.2474050086639,4.17034745778332e-20,2.33042499603995e-20,0.0137663296356934,0.401378562557287,NA,-0.251860227375994,NA,0.0195076608598967,NA
"preserved ~ pos",4896.96655516957,95.1321296283095,2.19948257324045e-21,1.22908923511095e-21,0.0108420909771895,0.137483513699198,NA,-0.0844418624118295,NA,NA,NA
"preserved ~ 1",4924.04949678937,122.215071248112,2.89290702275795e-27,1.61658060996147e-27,2.96888371455098e-16,-0.183040131708796,NA,NA,NA,NA,NA
