Model,AIC,DeltaAIC,AICexp,AICwt,NagR2,(Intercept),CumPres,CumErr,I(pos^2),pos,stimlen
preserved ~ stimlen,4820.347143,0,1,1,0.038986676,1.401855783,NA,NA,NA,NA,-0.206223994
preserved ~ (I(pos^2) + pos),4891.081831,70.73468747,4.37E-16,4.37E-16,0.01376633,0.401378563,NA,NA,0.019507661,-0.251860227,NA
preserved ~ pos,4896.966555,76.61941209,2.30E-17,2.30E-17,0.010842091,0.137483514,NA,NA,NA,-0.084441862,NA
preserved ~ CumErr,4900.231154,79.88401096,4.50E-18,4.50E-18,0.009629446,-0.019933986,NA,-0.118022551,NA,NA,NA
preserved ~ 1,4924.049497,103.7023537,3.03E-23,3.03E-23,2.97E-16,-0.183040132,NA,NA,NA,NA,NA
preserved ~ CumPres,4924.668199,104.3210561,2.22E-23,2.22E-23,0.000516946,-0.221418093,0.032864947,NA,NA,NA,NA
