"model","deviance","deviance_explained","percent_explained","percent_of_explained_deviance","increment_in_explained"
"CumErr + pos + I(pos^2) + stimlen",1851.71692050269,940.2516379228,33.6770138433453,100,0.378022192740147
"CumErr + pos + I(pos^2)",1855.27128036164,936.69727806385,33.5497072571653,99.6219778072599,3.08892957950884
"CumErr + pos",1884.31499132725,907.653567098236,32.5094480150629,96.533048227751,1.58407319128742
"CumErr",1899.20926545423,892.75929297126,31.9759794671443,94.9489750364636,94.9489750364636
"null",2791.96855842549,0,0,NA,0
