"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumPres","CumErr","I(pos^2)","pos","stimlen"
"preserved ~ CumErr",1903.20926545423,0,1,1,0.395031992066905,2.89642061527322,NA,-2.06792822912752,NA,NA,NA
"preserved ~ (I(pos^2) + pos)",2547.35466981123,644.145404357,1.3353732498353e-140,1.3353732498353e-140,0.119574754710739,4.62967270056741,NA,NA,0.0428527259277261,-0.786978912059085,NA
"preserved ~ pos",2560.45816371036,657.248898256131,1.90640481038824e-143,1.90640481038824e-143,0.112570548057779,3.74238600007093,NA,NA,NA,-0.357873543379625,NA
"preserved ~ stimlen",2720.49246712388,817.283201669651,3.38226538796397e-178,3.38226538796397e-178,0.0367723771499174,4.32283287730907,NA,NA,NA,NA,-0.273954160184194
"preserved ~ 1",2793.96855842549,890.759292971259,3.75039645307844e-194,3.75039645307844e-194,2.27172905032782e-16,2.14544830158524,NA,NA,NA,NA,NA
"preserved ~ CumPres",2795.12709052695,891.917825072719,2.10138259042001e-194,2.10138259042001e-194,0.000413654617696425,2.20524541154554,-0.0228219711477639,NA,NA,NA,NA
