"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumPres","CumErr","I(pos^2)","pos","stimlen"
"preserved ~ CumErr",3149.35698178674,0,1,1,0.0666024363682671,1.71952193080184,NA,-0.537915613029885,NA,NA,NA
"preserved ~ (I(pos^2) + pos)",3229.2598030877,79.9028213009628,4.45987626962856e-18,4.45987626962856e-18,0.0381515015305179,2.3886982631024,NA,NA,0.0174228138020026,-0.332476755130505,NA
"preserved ~ pos",3233.74757451747,84.3905927307292,4.7295043173317e-19,4.7295043173317e-19,0.0364431679942166,2.12171961869823,NA,NA,NA,-0.177380315223139,NA
"preserved ~ stimlen",3259.7266071346,110.369625347859,1.08029003707306e-24,1.08029003707306e-24,0.0248920368916244,2.8543884466284,NA,NA,NA,NA,-0.188957620842894
"preserved ~ CumPres",3309.57776371474,160.220781928003,1.61621547676156e-35,1.61621547676156e-35,0.00493862437156691,1.59025313740242,-0.0800579629398701,NA,NA,NA,NA
"preserved ~ 1",3317.34279441607,167.985812629326,3.32923359588187e-37,3.32923359588187e-37,5.59556319952224e-16,1.41838762271264,NA,NA,NA,NA,NA
