"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumErr","I(pos^2)","pos","log_freq","stimlen"
"preserved ~ CumErr + I(pos^2) + pos + stimlen + log_freq",3281.26491634645,0,1,0.554998829645704,0.0845787271905422,2.99955850634363,-0.478234405419704,0.0319193996450089,-0.304915458567615,0.0410306954996627,-0.0911333904135618
"preserved ~ CumErr + I(pos^2) + pos + stimlen",3281.73447325196,0.469556905502031,0.790746017828898,0.438863114442039,0.0832882924877485,3.07342733618392,-0.476143548002592,0.0321342890196792,-0.30731234082068,NA,-0.100757132260013
"preserved ~ CumErr + I(pos^2) + pos + log_freq",3290.66072604331,9.39580969685767,0.009114353062342,0.00505845528257755,0.0806388322586533,2.34826208885425,-0.495390204609664,0.027423785761239,-0.289737300581658,0.054521872286539,NA
"preserved ~ CumErr + I(pos^2) + pos",3293.74966598562,12.4847496391681,0.00194523046177993,0.00107960062967903,0.0782705490714443,2.35655471197528,-0.495067180786876,0.027068681897489,-0.291098573575019,NA,NA
"preserved ~ 1",3497.81500001915,216.550083672697,9.47865688437114e-48,5.26064347743918e-48,0,1.45437756336001,NA,NA,NA,NA,NA
