"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumPres","CumErr","I(pos^2)","pos","stimlen"
"preserved ~ CumErr",2984.55621687665,0,1,1,0.0883621770486925,2.1187168085489,NA,-0.749363880160589,NA,NA,NA
"preserved ~ CumPres",3151.34769152836,166.791474651715,6.04910976492472e-37,6.04910976492472e-37,0.0131475791983118,1.47543809134835,0.136505877229203,NA,NA,NA,NA
"preserved ~ (I(pos^2) + pos)",3171.7583023257,187.202085449056,2.23657591779833e-41,2.23657591779833e-41,0.00464146080645454,1.77535552658815,NA,NA,-0.0146571568157009,0.0712569909101392,NA
"preserved ~ pos",3172.309694447,187.753477570351,1.69765863391468e-41,1.69765863391468e-41,0.00345940957570923,1.9871388582275,NA,NA,NA,-0.0579258892524658,NA
"preserved ~ stimlen",3175.91714874606,191.360931869416,2.79577114745702e-42,2.79577114745702e-42,0.00178673516004758,2.17152125822519,NA,NA,NA,NA,-0.0536118856996246
"preserved ~ 1",3177.76682346364,193.210606586993,1.10879142102575e-42,1.10879142102575e-42,5.88493909710941e-16,1.75902927491953,NA,NA,NA,NA,NA
