"model","deviance","deviance_explained","percent_explained","percent_of_explained_deviance","increment_in_explained"
"CumErr + CumPres + log_freq",3282.92905171565,240.088196610638,6.81484590303095,100,1.64043503433065
"CumErr + CumPres",3286.86754260614,236.149705720144,6.70305278330198,98.3595649656693,14.2927697346719
"CumErr",3321.18279570783,201.834452618459,5.72902255060904,84.0667952309974,84.0667952309974
"null",3523.01724832629,0,0,NA,0
