"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumPres","CumErr","I(pos^2)","pos","stimlen"
"preserved ~ CumPres",2103.02426563148,0,1,0.999999531875741,0.0343560040939895,2.00988652514213,0.256857130883254,NA,NA,NA,NA
"preserved ~ pos",2132.82076422071,29.7964985892263,3.3866673536959e-07,3.38666576831476e-07,0.0167805773816532,1.97585205056221,NA,NA,NA,0.155719511121264,NA
"preserved ~ (I(pos^2) + pos)",2134.76216056626,31.7378949347758,1.28293212844836e-07,1.28293152787671e-07,0.0168152700926812,1.93797631985313,NA,NA,-0.00330564764219194,0.182077501077294,NA
"preserved ~ CumErr",2144.16775364325,41.1434880117727,1.16360370423477e-09,1.16360315952365e-09,0.0100539409055526,2.64459707899267,NA,-0.40706625534976,NA,NA,NA
"preserved ~ 1",2159.06919842989,56.0449327984084,6.76079042313266e-13,6.76078725824266e-13,0,2.53259245161207,NA,NA,NA,NA,NA
"preserved ~ stimlen",2161.05769623164,58.0334306001555,2.50150089278231e-13,2.50149972176906e-13,6.8562543842112e-06,2.50348961692359,NA,NA,NA,NA,0.00378571020043416
